seed,gamma,candidate,lam,lo,hi
1001,0.5,3.0,2.1810154653305154,0.3351054438472071,1.0826405691943968
1001,0.5,3.0,2.378414230005442,0.29372882191033745,1.1226217225905228
1001,0.5,3.0,2.5936791093020193,0.2525812848098477,1.162331140528447
1001,0.5,3.0,2.82842712474619,0.21174141719326744,1.2017731454904934
1001,0.5,3.0,3.0844216508158815,0.17122406549114097,1.240811507355174
1001,0.5,3.0,3.363585661014858,0.13092044502156575,1.27941459903479
1001,0.5,3.0,3.668016172818685,0.09087125505686426,1.317713144228143
1001,0.5,3.0,4.0,0.051129616421545065,1.3556915891911052
1001,0.5,3.0,4.362030930661031,0.011611396658521964,1.3932491521880734
1001,0.5,3.0,4.756828460010884,-0.0278000296921757,1.430206054958153
1001,0.5,3.0,5.187358218604039,-0.06688274301677634,1.466920097958481
1001,0.5,3.0,5.656854249492381,-0.1058452109398215,1.5033866762618122
1001,0.5,3.0,6.168843301631764,-0.14457640695026508,1.5391941305488617
1001,0.5,3.0,6.727171322029717,-0.18309979079347052,1.5744997967536767
1001,0.5,3.0,7.336032345637371,-0.22143343916353914,1.6091385427200189
1001,0.5,3.0,8.0,-0.25934798802514225,1.6434049605693648
1001,0.5,5.0,1.0,0.7814686486082328,0.7814686486082328
1001,0.5,5.0,1.0905077326652577,0.7406832711070347,0.8221904331542609
1001,0.5,5.0,1.189207115002721,0.699860750319615,0.8627940561033347
1001,0.5,5.0,1.2968395546510096,0.6590148692403557,0.9032399670370294
1001,0.5,5.0,1.4142135623730951,0.6181649793405808,0.9435291785690414
1001,0.5,5.0,1.5422108254079407,0.5773434538521455,0.9836544803994812
1001,0.5,5.0,1.681792830507429,0.5366077088070701,1.02363225590921
1001,0.5,5.0,1.8340080864093424,0.4959829055437067,1.0633804809578185
1001,0.5,5.0,2.0,0.45555116602659906,1.1028687676799793
1001,0.5,5.0,2.1810154653305154,0.41532904541024157,1.1421118165396509
1001,0.5,5.0,2.378414230005442,0.37531093139809885,1.1811741271701894
1001,0.5,5.0,2.5936791093020193,0.3355391572128433,1.2199203839607837
1001,0.5,5.0,2.82842712474619,0.29594178357116036,1.2583020415870363
1001,0.5,5.0,3.0844216508158815,0.256655639075636,1.2963649932633239
1001,0.5,5.0,3.363585661014858,0.21776533203354767,1.3341615529286548
1001,0.5,5.0,3.668016172818685,0.1792789719071739,1.371750975532425
1001,0.5,5.0,4.0,0.14099384024867107,1.4088301770541047
1001,0.5,5.0,4.362030930661031,0.10288751562516256,1.4454642184625108
1001,0.5,5.0,4.756828460010884,0.06508756245862017,1.4820325387599995
1001,0.5,5.0,5.187358218604039,0.027391454750365897,1.5181665006798688
1001,0.5,5.0,5.656854249492381,-0.010185680148337702,1.5536000921160973
1001,0.5,5.0,6.168843301631764,-0.04749094588410522,1.58851222133042
1001,0.5,5.0,6.727171322029717,-0.0845720815164174,1.622895986808005
1001,0.5,5.0,7.336032345637371,-0.12177485467146969,1.65693950140065
1001,0.5,5.0,8.0,-0.15877492255336337,1.6908128857901472
1002,0.5,3.0,1.0,0.716256860814066,0.716256860814066
1002,0.5,3.0,1.0905077326652577,0.6740551392918308,0.7583625400527161
1002,0.5,3.0,1.189207115002721,0.6318047095787691,0.8003644382980225
1002,0.5,3.0,1.2968395546510096,0.5895418599676032,0.8422382940947549
1002,0.5,3.0,1.4142135623730951,0.5472621489390892,0.8839263018688975
1002,0.5,3.0,1.5422108254079407,0.505011949306697,0.9254245013591064
1002,0.5,3.0,1.681792830507429,0.46282691560416195,0.9667827449389604
1002,0.5,3.0,1.8340080864093424,0.42080427455234987,1.0078981913261884
1002,0.5,3.0,2.0,0.3789179863402268,1.0487793609216798
1002,0.5,3.0,2.1810154653305154,0.33709385267484426,1.0893980767870253
1002,0.5,3.0,2.378414230005442,0.29545271130259165,1.129771661689588
1002,0.5,3.0,2.5936791093020193,0.2538947747451166,1.1698492752052954
1002,0.5,3.0,2.82842712474619,0.2125678182692491,1.2096562766891186
1002,0.5,3.0,3.0844216508158815,0.17150906675659894,1.2491474783073997
1002,0.5,3.0,3.363585661014858,0.13080869222085656,1.2882116119805815
1002,0.5,3.0,3.668016172818685,0.0904534634240935,1.3268412437711126
1002,0.5,3.0,4.0,0.05042027830836978,1.365177880684778
