track,axis_id,scenario,run_id,seed,estimator,estimate,ci_lo,ci_hi,hyperparam_value,incumbent_mean_r,ess_ratio_raw,max_weight_raw,support_proxy,gate_v1,mean_w,mean_w_state,harmonic_worst_t,harmonic_state,placebo_value,placebo_state,disagreement,disagreement_state,dr_correction,nc_covariate,lam_star_flip,lam_star_censored,lam_direction,protocol_verdict,decision,fragile
practitioner,19,low_overlap_b8,low_overlap-b8-1030,1030,dm,0.8044259938862824,0.80150546438811,0.8076934884308117,,0.8290501527677075,0.2710829896272448,60.16075247814045,0.0,trust,0.9959168730862837,pass,0.6191477992039056,fail,0.0038232607408986,pass,0.09291354826057403,pass,0.04902893402665524,0.02005074369367299,1.1784909264340309,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1030,1030,dr,0.7553970598596272,0.7301422849001419,0.7784926205045375,,0.8290501527677075,0.2710829896272448,60.16075247814045,0.0,trust,0.9959168730862837,pass,0.6191477992039056,fail,0.0038232607408986,pass,0.09291354826057403,pass,0.04902893402665524,0.02005074369367299,1.1784909264340309,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1030,1030,switch_dr,0.8017331999268775,0.791769669992307,0.8121416718392852,2.155966643953387,0.8290501527677075,0.2710829896272448,60.16075247814045,0.0,trust,0.9959168730862837,pass,0.6191477992039056,fail,0.0038232607408986,pass,0.09291354826057403,pass,0.04902893402665524,0.02005074369367299,1.1784909264340309,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b8,low_overlap-b8-1030,1030,dros,0.8040534057316302,0.7965593179776083,0.8118851134173016,2.62616481589741,0.8290501527677075,0.2710829896272448,60.16075247814045,0.0,trust,0.9959168730862837,pass,0.6191477992039056,fail,0.0038232607408986,pass,0.09291354826057403,pass,0.04902893402665524,0.02005074369367299,1.1784909264340309,False,below,ab_fallback,ab_test,True
practitioner,19,low_overlap_b-2,low_overlap-b-2-1031,1031,ips,0.4014568228292129,0.2840552721961324,0.5014319926894647,,0.8297812541376779,0.022860127846176477,228.6390467906885,0.0,distrust,0.8728574638448321,pass,0.4315376925199208,fail,-0.017398653047595698,pass,0.46721018762716293,pass,0.11992844156024401,0.1203002746087497,2.1656186443382266,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1031,1031,snips,0.45993399776962884,0.29661865337279764,0.5818703547487529,,0.8297812541376779,0.022860127846176477,228.6390467906885,0.0,distrust,0.8728574638448321,pass,0.4315376925199208,fail,-0.017398653047595698,pass,0.46721018762716293,pass,0.11992844156024401,0.1203002746087497,2.1656186443382266,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1031,1031,clipped_ips,0.2450481483755694,0.238191186450734,0.2520262403671985,1.0795999454139042,0.8297812541376779,0.022860127846176477,228.6390467906885,0.0,distrust,0.8728574638448321,pass,0.4315376925199208,fail,-0.017398653047595698,pass,0.46721018762716293,pass,0.11992844156024401,0.1203002746087497,2.1656186443382266,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1031,1031,dm,0.5383678480466523,0.535703300420864,0.5409437104578178,,0.8297812541376779,0.022860127846176477,228.6390467906885,0.0,distrust,0.8728574638448321,pass,0.4315376925199208,fail,-0.017398653047595698,pass,0.46721018762716293,pass,0.11992844156024401,0.1203002746087497,2.1656186443382266,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1031,1031,dr,0.41843940648640826,0.2547979877181873,0.5229990492781597,,0.8297812541376779,0.022860127846176477,228.6390467906885,0.0,distrust,0.8728574638448321,pass,0.4315376925199208,fail,-0.017398653047595698,pass,0.46721018762716293,pass,0.11992844156024401,0.1203002746087497,2.1656186443382266,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1031,1031,switch_dr,0.5359438789281566,0.530030929112647,0.5419418508537373,2.2754187711470997,0.8297812541376779,0.022860127846176477,228.6390467906885,0.0,distrust,0.8728574638448321,pass,0.4315376925199208,fail,-0.017398653047595698,pass,0.46721018762716293,pass,0.11992844156024401,0.1203002746087497,2.1656186443382266,False,below,ab_fallback,ab_test,False
