source_axis,knob_name,knob_value,seed,estimator,variant,ess_ratio_raw,max_weight_raw,support_proxy,rel_err,gate,large_err
01,n,250,1012,switch_dr,,0.8415101561291802,2.3280723113264017,0.0,0.04955503907641631,trust,False
01,n,250,1012,dros,,0.8415101561291802,2.3280723113264017,0.0,0.05853700745157567,trust,False
01,n,250,1013,dm,,0.8137071346563928,2.258114733027472,0.0,0.02598965742565026,trust,False
01,n,250,1013,ips,,0.8137071346563928,2.258114733027472,0.0,0.02930624230696548,trust,False
01,n,250,1013,snips,,0.8137071346563928,2.258114733027472,0.0,0.027043510243361154,trust,False
01,n,250,1013,clipped_ips,,0.8137071346563928,2.258114733027472,0.0,0.006057926847811425,trust,False
01,n,250,1013,dr,,0.8137071346563928,2.258114733027472,0.0,0.018054440729731183,trust,False
01,n,250,1013,switch_dr,,0.8137071346563928,2.258114733027472,0.0,0.0034489692340270413,trust,False
01,n,250,1013,dros,,0.8137071346563928,2.258114733027472,0.0,0.010160813042603831,trust,False
01,n,250,1014,dm,,0.8417894561702833,2.558363733715523,0.0,0.029967570378392195,trust,False
01,n,250,1014,ips,,0.8417894561702833,2.558363733715523,0.0,0.09456965316032098,trust,False
01,n,250,1014,snips,,0.8417894561702833,2.558363733715523,0.0,0.08123074905616946,trust,False
01,n,250,1014,clipped_ips,,0.8417894561702833,2.558363733715523,0.0,0.06718767549849936,trust,False
01,n,250,1014,dr,,0.8417894561702833,2.558363733715523,0.0,0.08015292766259899,trust,False
01,n,250,1014,switch_dr,,0.8417894561702833,2.558363733715523,0.0,0.05347967159244481,trust,False
01,n,250,1014,dros,,0.8417894561702833,2.558363733715523,0.0,0.028261251065886284,trust,False
01,n,250,1015,dm,,0.825722176712456,2.261906892594042,0.0,0.034339182006674185,trust,False
01,n,250,1015,ips,,0.825722176712456,2.261906892594042,0.0,0.0468247665305555,trust,False
01,n,250,1015,snips,,0.825722176712456,2.261906892594042,0.0,0.05108150974024381,trust,False
01,n,250,1015,clipped_ips,,0.825722176712456,2.261906892594042,0.0,0.013481585005810618,trust,False
01,n,250,1015,dr,,0.825722176712456,2.261906892594042,0.0,0.04528260942846352,trust,False
01,n,250,1015,switch_dr,,0.825722176712456,2.261906892594042,0.0,0.018767451772671043,trust,False
01,n,250,1015,dros,,0.825722176712456,2.261906892594042,0.0,0.008423378999113364,trust,False
01,n,250,1016,dm,,0.8354087047290055,2.3372949972684705,0.0,0.030769170893323483,trust,False
01,n,250,1016,ips,,0.8354087047290055,2.3372949972684705,0.0,0.11196350811106082,trust,True
01,n,250,1016,snips,,0.8354087047290055,2.3372949972684705,0.0,0.11060285474455213,trust,True
01,n,250,1016,clipped_ips,,0.8354087047290055,2.3372949972684705,0.0,0.12697476312024467,trust,True
01,n,250,1016,dr,,0.8354087047290055,2.3372949972684705,0.0,0.1109953801000174,trust,True
01,n,250,1016,switch_dr,,0.8354087047290055,2.3372949972684705,0.0,0.08977762832726635,trust,False
01,n,250,1016,dros,,0.8354087047290055,2.3372949972684705,0.0,0.08207106776018841,trust,False
01,n,250,1017,dm,,0.8246690500937649,2.1516567866200935,0.0,0.024087523135250456,trust,False
01,n,250,1017,ips,,0.8246690500937649,2.1516567866200935,0.0,0.03242631476241111,trust,False
01,n,250,1017,snips,,0.8246690500937649,2.1516567866200935,0.0,0.031864342868959276,trust,False
01,n,250,1017,clipped_ips,,0.8246690500937649,2.1516567866200935,0.0,0.060887608567314795,trust,False
01,n,250,1017,dr,,0.8246690500937649,2.1516567866200935,0.0,0.026931667483121736,trust,False
